EVENT_TYPE,TIMESTAMP,REQUEST_ID,ORGANIZATION_ID,USER_ID,RUN_TIME,CPU_TIME,URI,SESSION_KEY,LOGIN_KEY,REQUEST_STATUS,DB_TOTAL_TIME,ENTITY_NAME,DISPLAY_TYPE,RENDERING_TYPE,REPORT_ID,ROW_COUNT,NUMBER_EXCEPTION_FILTERS,NUMBER_COLUMNS,AVERAGE_ROW_SIZE,SORT,DB_BLOCKS,DB_CPU_TIME,NUMBER_BUCKETS,TIMESTAMP_DERIVED,USER_ID_DERIVED,CLIENT_IP,URI_ID_DERIVED,REPORT_ID_DERIVED
Report,20170909074665,45hJVHyTqz7RJq04ekjnA-,00D58000000KUZ125,00558000000oE5a,27.5,22,,sample357,sample357,F,3.3704,Account,D,W,00O30000008JtIF,416,0,20,73,,21032,17.6,0,2016-09-15T00:38:22.000Z,005B0000002F9pxIAC,245.57.23.167,,00O30000008JtIFEA0
Report,20170906063561,45xVMWmSeh1FZz37efuhW-,00D58000000KUZ125,00558000000oE5a,205.062,117,,sample358,sample358,S,164.0496,Account,H,X,00O30000008JlvE,274,0,14,73,,21058,93.6,0,2016-09-29T22:12:05.000Z,005B0000002F9qUIAS,239.197.71.241,,00O30000008JlvEEAS
Report,20170921173393,45oXTYtFdj4UQd95wdpjR-,00D58000000KUZ125,00558000000oE5a,38.60633333,22,,sample359,sample359,F,30.88506667,Opportunity,D,X,00O30000008JkIQ,24,0,14,123,,24674,17.6,0,2016-09-15T04:03:01.000Z,005B0000002F9pBIAS,66.43.188.86,,00O30000008JkIQEA0
Report,20170909074666,45iYSWyBcx4LJr85ynspK-,00D58000000KUZ126,00558000000oE5a,337.2113333,164,,sample360,sample360,,269.7690667,Account,H,X,00O30000008JlcC,34,0,5,74,,1342,131.2,0,2016-09-13T11:53:35.000Z,005B0000002F9pYIAS,146.186.191.219,,00O30000008JlcCEAS
Report,20170906063562,45dQFAoJfm6FYe18qjvhH-,00D58000000KUZ126,00558000000oE5a,428.75,343,,sample361,sample361,F,30.68706667,Account,D,W,00O30000008JlI7,50,0,15,69,,23300,274.4,0,2016-09-14T08:19:16.000Z,005B0000002F9o4IAC,83.230.35.57,,00O30000008JlI7EAK
Report,20170921173394,45cOEAoEzi3UMm01wlaiG-,00D58000000KUZ126,00558000000oE5a,442.7,228,,sample362,sample362,S,354.16,Opportunity,H,X,00O30000008JluV,258,0,9,69,,1702,182.4,0,2016-09-16T17:28:54.000Z,005B0000002F9o1IAC,64.7.227.142,,00O30000008JluVEAS
Report,20170909074667,45gVWIoBjg7VWh53zgmyT-,00D58000000KUZ127,00558000000oE5a,475,380,,sample363,sample363,F,43.11733333,Account,S,W,00O30000008JihJ,454,0,20,119,,22181,304,0,2016-09-05T20:28:40.000Z,005B0000002F9qUIAS,156.79.114.225,,00O30000008JihJEAS
Report,20170909074666,45vCIFxPcl8YKl42oyzgX-,00D58000000KUZ127,00558000000oE5a,194.08375,105,,sample364,sample364,S,155.267,Account,H,W,00O30000008Ns6E,61,0,15,70,,4052,84,0,2016-09-22T11:12:49.000Z,005B0000002F9pXIAS,245.57.23.167,,00O30000008Ns6EEAS
Report,20170906063562,45oEHSeRpq1QTf81irshQ-,00D58000000KUZ127,00558000000oE5a,507.5,406,,sample365,sample365,R,109.6741333,Opportunity,H,X,00O30000008JuQF,213,0,17,70,,20501,324.8,0,2016-09-26T19:58:50.000Z,005B0000002F9oXIAS,113.255.205.116,,00O30000008JuQFEA0
Report,20170921173394,45lUKMwWwe5UWw97hboeJ-,00D58000000KUZ128,00558000000oE5a,75.17033333,44,,sample366,sample366,S,60.13626667,Account,D,W,00O30000008Nt0b,312,0,8,120,,11956,35.2,0,2016-09-06T22:05:12.000Z,005B0000002F9nzIAC,11.103.255.194,,00O30000008Nt0bEAC
Report,20170909074667,45pJUGcPed2LJs42nupxL-,00D58000000KUZ128,00558000000oE5a,602.5,482,,sample367,sample367,,384.1861333,Account,H,W,00O30000008Ns6n,231,0,7,71,,15809,385.6,0,2016-09-27T21:38:26.000Z,005B0000002F9pYIAS,174.212.125.48,,00O30000008Ns6nEAC
Report,20170906063563,45vTPMiAqa8RWd92crexO-,00D58000000KUZ128,00558000000oE5a,440.0171667,334,,sample368,sample368,S,352.0137333,Opportunity,D,X,00O30000008Ns8o,60,0,19,71,,3626,267.2,0,2016-09-14T13:55:56.000Z,005B0000002F9oZIAS,181.180.1.58,,00O30000008Ns8oEAC
Report,20170921173395,45kVBCiIlx4BHm78pwikE-,00D58000000KUZ129,00558000000oE5a,401.25,321,,sample369,sample369,S,77.5964,Account,H,W,00O30000008Ns5z,483,0,10,121,,14690,256.8,0,2016-09-16T08:49:41.000Z,005B0000002F9oSIAS,82.47.66.40,,00O30000008Ns5zEAC
Report,20170909074668,45cYXHiBzv5IAa79obuqU-,00D58000000KUZ129,00558000000oE5a,342.5,274,,sample370,sample370,S,268.3373333,Account,S,X,00O30000008Ns7H,87,0,20,72,,6839,219.2,0,2016-09-27T09:59:38.000Z,005B0000002F9pWIAS,19.86.62.216,,00O30000008Ns7HEAS
Report,20170909074667,45dCSRcNbq8NJx23gsaiP-,00D58000000KUZ129,00558000000oE5a,136.25,109,,sample371,sample371,S,49.69673333,Opportunity,S,W,00O30000008Jv7O,183,0,5,72,,13472,87.2,0,2016-09-23T17:01:24.000Z,005B0000002F9o2IAC,244.204.43.69,,00O30000008Jv7OEAS
Report,20170906063563,45eKHBbLnr5FSk89fpoqJ-,00D58000000KUZ130,00558000000oE5a,32.5,26,,sample372,sample372,R,23.35146667,Account,S,X,00O30000008JuQA,139,0,8,122,,9941,20.8,0,2016-09-13T22:21:13.000Z,005B0000002F9pfIAC,184.232.57.227,,00O30000008JuQAEA0
Report,20170921173395,45sSTNpUyk9ELt10rcufK-,00D58000000KUZ130,00558000000oE5a,143.75,115,,sample373,sample373,S,76.21433333,Account,H,X,00O30000008Ns4r,206,0,2,73,,5509,92,0,2016-09-14T03:15:12.000Z,005B0000002F9o8IAC,122.112.202.154,,00O30000008Ns4rEAC
Report,20170909074668,45sBRIaLgd4XUw42ctrwN-,00D58000000KUZ130,00558000000oE5a,307.5,246,,sample374,sample374,R,90.3476,Opportunity,S,X,00O30000008fT9z,65,0,19,73,,18139,196.8,0,2016-09-07T22:54:21.000Z,005B0000002F9pNIAS,251.115.43.7,,00O30000008fT9zEAE
Report,20170906063564,45wCGYzSsr5BKg22ihnfV-,00D58000000KUZ131,00558000000oE5a,402.0811667,266,,sample375,sample375,,321.6649333,Account,H,W,00O30000008JwDr,407,0,17,123,,9718,212.8,0,2016-09-13T03:01:02.000Z,005B0000002B0DzIAK,51.22.122.210,,00O30000008JwDrEAK
Report,20170921173396,45aWCTjKdp0VIp53cogkR-,00D58000000KUZ131,00558000000oE5a,407.5,326,,sample376,sample376,,211.2045333,Account,S,X,00O30000008OZGU,428,0,12,74,,21422,260.8,0,2016-09-09T05:39:12.000Z,005B0000002F9oSIAS,14.26.184.106,,00O30000008OZGUEA4
Report,20170909074669,45qBIOzAxf3UTx05vaupB-,00D58000000KUZ131,00558000000oE5a,133.8875,75,,sample377,sample377,F,107.11,Opportunity,H,W,00O30000008Jwag,90,0,7,74,,1618,60,0,2016-09-15T22:22:56.000Z,005B0000002F9pfIAC,197.101.202.108,,00O30000008JwagEAC
Report,20170909074668,45nIKWdQsm5XSu44rwvaI-,00D58000000KUZ132,00558000000oE5a,328.75,263,,sample378,sample378,,28.36893333,Account,D,W,00O30000008K6I8,402,0,12,124,,23007,210.4,0,2016-09-21T02:26:55.000Z,005B0000002F9oXIAS,245.233.147.221,,00O30000008K6I8EAK
Report,20170906063564,45qORXkFav2NCg56qujwN-,00D58000000KUZ132,00558000000oE5a,421.795,220,,sample379,sample379,F,337.436,Account,S,W,00O30000008K5jN,391,0,16,75,,21986,176,0,2016-09-28T10:35:10.000Z,005B0000002F9o7IAC,166.57.161.216,,00O30000008K5jNEAS
Report,20170921173396,45bKOXpElc3CNr99pvclF-,00D58000000KUZ132,00558000000oE5a,646.7548333,353,,sample380,sample380,S,517.4038667,Opportunity,S,X,00O30000008KBEL,369,0,12,70,,22837,282.4,0,2016-09-15T11:28:44.000Z,005B0000002F9nzIAC,171.112.254.201,,00O30000008KBELEA4
Report,20170909074669,45wCNXbJus9POt21vnjxH-,00D58000000KUZ133,00558000000oE5a,346.3611667,182,,sample381,sample381,F,277.0889333,Account,D,X,00O30000008K36d,168,0,7,70,,16134,145.6,0,2016-09-20T21:48:58.000Z,005B0000002F9pJIAS,19.86.62.216,,00O30000008K36dEAC
Report,20170906063565,45eNCBhMpz8NCu05ehwgR-,00D58000000KUZ133,00558000000oE5a,477.2975,355,,sample382,sample382,F,381.838,Account,S,W,00O30000008K5jD,176,0,7,120,,20020,284,0,2016-09-13T02:34:07.000Z,005B0000002F9pMIAS,23.25.51.19,,00O30000008K5jDEAS
Report,20170921173397,45cACZkXhf7DNu12ndjqE-,00D58000000KUZ133,00558000000oE5a,774.1066667,464,,sample383,sample383,F,619.2853333,Opportunity,D,W,00O30000008K6A9,373,0,1,71,,19881,371.2,0,2016-09-05T14:43:14.000Z,005B0000002F9pBIAS,171.112.254.201,,00O30000008K6A9EAK
Report,20170909074670,45lOLBqOyl1ANg31byteC-,00D58000000KUZ134,00558000000oE5a,647.78925,391,,sample384,sample384,F,518.2314,Account,H,W,00O30000008Jxgf,107,0,17,71,,4768,312.8,0,2016-09-14T20:10:31.000Z,005B0000002F9o8IAC,244.204.43.69,,00O30000008JxgfEAC
Report,20170909074669,45oPIKxIth4NWe61gxbuK-,00D58000000KUZ134,00558000000oE5a,598.75,479,,sample385,sample385,R,152.2581333,Account,H,X,00O30000008K5nP,462,0,5,121,,12670,383.2,0,2016-09-30T11:43:09.000Z,005B0000002B0DzIAK,239.197.71.241,,00O30000008K5nPEAS
Report,20170906063565,45hOSQwSma4XSj37pvslW-,00D58000000KUZ134,00558000000oE5a,417.5,334,,sample386,sample386,S,282.1186667,Opportunity,D,X,00O30000008K6aH,92,0,1,72,,10278,267.2,0,2016-09-20T02:47:00.000Z,005B0000002F9pBIAS,75.19.234.157,,00O30000008K6aHEAS
Report,20170921173397,45eEFQyLgs5LUm74htxcH-,00D58000000KUZ135,00558000000oE5a,407.5,326,,sample387,sample387,S,223.3752,Account,H,W,00O30000008JzBU,402,0,20,72,,13797,260.8,0,2016-09-05T10:27:52.000Z,005B0000002F9pNIAS,34.3.159.189,,00O30000008JzBUEA0
Report,20170909074670,45oWQZkIkm6LAk49ocbdO-,00D58000000KUZ135,00558000000oE5a,126.25,101,,sample388,sample388,,92.8998,Account,H,W,00O30000008JzKH,115,0,1,122,,1235,80.8,0,2016-09-13T12:28:40.000Z,005B0000002F9o4IAC,241.86.244.138,,00O30000008JzKHEA0
Report,20170906063566,45qNFWcEsh5SMa34oqmfJ-,00D58000000KUZ135,00558000000oE5a,452.5,362,,sample389,sample389,,29.80466667,Opportunity,H,W,00O30000008JzKv,153,0,4,73,,12394,289.6,0,2016-09-15T06:29:26.000Z,005B0000002F9o0IAC,83.230.35.57,,00O30000008JzKvEAK
Report,20170921173398,45pOEXdPbr2LZp85sjaiJ-,00D58000000KUZ136,00558000000oE5a,110,88,,sample390,sample390,S,72.71146667,Account,D,X,00O30000008K5jI,148,0,20,73,,14262,70.4,0,2016-09-27T21:40:29.000Z,005B0000002F9o2IAC,113.155.207.220,,00O30000008K5jIEAS
Report,20170909074671,45fGUIrHqy5VDg51rnqvN-,00D58000000KUZ136,00558000000oE5a,196.25,157,,sample391,sample391,R,149.2756,Account,H,X,00O30000008JwUs,85,0,11,123,,8746,125.6,0,2016-09-22T15:57:23.000Z,005B0000002F9oAIAS,189.140.66.3,,00O30000008JwUsEAK
Report,20170909074670,45bIMUySjb2XVx84eshyT-,00D58000000KUZ136,00558000000oE5a,163.75,131,,sample392,sample392,S,76.38173333,Opportunity,H,W,00O30000008K35a,27,0,10,74,,16802,104.8,0,2016-09-19T22:00:27.000Z,005B0000002F9pXIAS,197.101.202.108,,00O30000008K35aEAC
Report,20170906063566,45bTBGrKzn7ZRo93vozuL-,00D58000000KUZ137,00558000000oE5a,585.2696667,418,,sample393,sample393,R,468.2157333,Account,S,X,00O30000008Jxl6,253,0,6,74,,6125,334.4,0,2016-09-08T05:18:50.000Z,005B0000002F9oFIAS,91.21.87.42,,00O30000008Jxl6EAC
Report,20170921173398,45mIDHwNrz0LSd75hyxaK-,00D58000000KUZ137,00558000000oE5a,101.25,81,,sample394,sample394,,33.075,Account,D,W,00O30000008JxVN,210,0,14,124,,20368,64.8,0,2016-09-20T06:07:37.000Z,005B0000002F9rBIAS,75.19.234.157,,00O30000008JxVNEA0
Report,20170909074671,45qGMClKzs7RXo03feowZ-,00D58000000KUZ137,00558000000oE5a,110.3266667,65,,sample395,sample395,R,88.26133333,Opportunity,H,W,00O30000008JxaN,60,0,15,75,,20619,52,0,2016-09-15T06:09:35.000Z,005B0000002F9nzIAC,174.84.112.226,,00O30000008JxaNEAS
Report,20170906063567,45sDYIqLxs2GFd78yanwT-,00D58000000KUZ138,00558000000oE5a,288.666,168,,sample396,sample396,F,230.9328,Account,H,W,00O30000008Jz9Y,369,0,17,75,,6232,134.4,0,2016-09-21T12:29:42.000Z,005B0000002F9rNIAS,182.187.43.213,,00O30000008Jz9YEAS
Report,20170921173399,45uTSMlByr1DMy99bfpeQ-,00D58000000KUZ138,00558000000oE5a,17.5,14,,sample397,sample397,S,5.816533333,Account,S,W,00O30000008KAIq,94,0,14,125,,4190,11.2,0,2016-09-08T11:39:24.000Z,005B0000002F9o0IAC,189.140.66.3,,00O30000008KAIqEAO
Report,20170909074672,45eHVZkKjf0MNh04brjpA-,00D58000000KUZ138,00558000000oE5a,161.25,129,,sample398,sample398,F,36.034,Opportunity,H,X,00O30000008KAH4,231,0,11,76,,5445,103.2,0,2016-09-06T18:27:30.000Z,005B0000002F9rNIAS,232.254.139.63,,00O30000008KAH4EAO
Report,20170909074671,45bADXoUek5OLw47pthqH-,00D58000000KUZ139,00558000000oE5a,617.5,494,,sample399,sample399,R,179.322,Account,D,X,00O30000008K5j3,157,0,18,71,,13739,395.2,0,2016-09-26T13:12:16.000Z,005B0000002F9oQIAS,164.35.221.154,,00O30000008K5j3EAC
Report,20170906063567,45kMUEcScp8DXi36dczaF-,00D58000000KUZ139,00558000000oE5a,388.75,311,,sample400,sample400,F,284.8552667,Account,H,W,00O30000008KBBW,433,0,5,71,,9779,248.8,0,2016-09-14T02:29:57.000Z,005B0000002F9rBIAS,14.239.255.151,,00O30000008KBBWEA4
Report,20170921173399,45kFPNdZid1ZWw83cnymY-,00D58000000KUZ139,00558000000oE5a,70,56,,sample401,sample401,F,36.50826667,Opportunity,H,W,00O30000008K28x,410,0,1,121,,1568,44.8,0,2016-09-19T02:13:55.000Z,005B0000002F9pMIAS,215.203.255.119,,00O30000008K28xEAC
Report,20170909074672,45wMFNoCdc9AQt00cstgK-,00D58000000KUZ140,00558000000oE5a,593.75,475,,sample402,sample402,,49.65333333,Account,D,W,00O30000008JzUv,27,0,20,72,,10198,380,0,2016-09-27T22:35:38.000Z,005B0000002F9q6IAC,23.10.236.110,,00O30000008JzUvEAK
Report,20170906063568,45gFMScLtv4RCl64gtboP-,00D58000000KUZ140,00558000000oE5a,548.75,439,,sample403,sample403,F,298.4614667,Account,S,X,00O30000008Jxci,187,0,15,72,,1109,351.2,0,2016-09-21T17:25:20.000Z,005B0000002F9pxIAC,218.158.87.74,,00O30000008JxciEAC
Report,20170921173400,45mSJInAqm2MJf42suvkK-,00D58000000KUZ140,00558000000oE5a,591.25,473,,sample404,sample404,R,34.97046667,Opportunity,S,W,00O30000008JvhR,153,0,8,122,,23723,378.4,0,2016-09-08T09:08:23.000Z,005B0000002F9pJIAS,23.10.236.110,,00O30000008JvhREAS
Report,20170909074673,45tWBGxWjd1PLx66peicI-,00D58000000KUZ141,00558000000oE5a,231.29925,117,,sample405,sample405,F,185.0394,Account,S,X,00O30000008JxDO,442,0,14,73,,12110,93.6,0,2016-09-27T13:52:56.000Z,005B0000002F9oQIAS,244.204.43.69,,00O30000008JxDOEA0
Report,20170909074672,45sUBXzGuo5GFl29uedrR-,00D58000000KUZ141,00558000000oE5a,117.5,94,,sample406,sample406,S,75.88933333,Account,H,W,00O30000008KB9z,424,0,17,73,,17542,75.2,0,2016-09-21T09:47:54.000Z,005B0000002F9obIAC,146.186.191.219,,00O30000008KB9zEAG
Report,20170906063568,45xLFQqMgs0XQa76danbB-,00D58000000KUZ141,00558000000oE5a,62.85883333,43,,sample407,sample407,S,50.28706667,Opportunity,H,X,00O30000008JvkG,406,0,18,123,,20170,34.4,0,2016-09-30T07:04:15.000Z,005B0000002F9oQIAS,19.86.62.216,,00O30000008JvkGEAS
Report,20170921173400,45tQXJuMpl2SUs14gbuoJ-,00D58000000KUZ142,00558000000oE5a,114.2966667,68,,sample408,sample408,S,91.43733333,Account,S,X,00O30000008OWf7,342,0,7,74,,2308,54.4,0,2016-09-08T10:34:10.000Z,005B0000002F9pNIAS,195.54.111.90,,00O30000008OWf7EAG
Report,20170909074673,45zVSJmIuy2SDi35uxzdZ-,00D58000000KUZ142,00558000000oE5a,320,256,,sample409,sample409,F,39.38986667,Account,H,X,00O30000008OLkE,48,0,17,74,,12091,204.8,0,2016-09-29T16:41:11.000Z,005B0000002F9qUIAS,82.237.173.198,,00O30000008OLkEEAW
Report,20170906063569,45cDWYnExp5APk81uxdjR-,00D58000000KUZ142,00558000000oE5a,533.75,427,,sample410,sample410,R,344.1904667,Opportunity,S,X,00O30000008KBFE,466,0,2,124,,4478,341.6,0,2016-09-26T21:49:01.000Z,005B0000002F9o8IAC,161.175.38.129,,00O30000008KBFEEA4
Report,20170921173401,45rJRLiGhl0URj30sgqlB-,00D58000000KUZ143,00558000000oE5a,188.75,151,,sample411,sample411,R,45.07853333,Account,D,W,00O30000008KDz4,439,0,16,75,,5637,120.8,0,2016-09-19T22:01:32.000Z,005B0000002F9nyIAC,31.74.30.80,,00O30000008KDz4EAG
Report,20170909074674,45lEDJjKvc7RAu38lmdiE-,00D58000000KUZ143,00558000000oE5a,152.5,122,,sample412,sample412,,45.8476,Account,H,W,00O30000008P7E3,72,0,5,75,,23878,97.6,0,2016-09-08T05:06:59.000Z,005B0000002F9oAIAS,244.204.43.69,,00O30000008P7E3EAK
Report,20170909074673,45pLTOnRkl9MWz20sjvpY-,00D58000000KUZ143,00558000000oE5a,714.3501667,359,,sample413,sample413,S,571.4801333,Opportunity,H,X,00O30000008P3RM,13,0,20,125,,17939,287.2,0,2016-09-19T04:02:38.000Z,005B0000002F9qUIAS,64.7.227.142,,00O30000008P3RMEA0
Report,20170906063569,45jKVOgJrh7RXr46edulR-,00D58000000KUZ144,00558000000oE5a,297.4884167,199,,sample414,sample414,,237.9907333,Account,D,W,00O30000008KKLk,260,0,19,76,,3783,159.2,0,2016-09-09T16:38:07.000Z,005B0000002F9rOIAS,89.158.45.195,,00O30000008KKLkEAO
Report,20170921173401,45jZQJvClq4WIk96efgrB-,00D58000000KUZ144,00558000000oE5a,275,220,,sample415,sample415,,55.484,Account,D,W,00O30000008KICb,150,0,8,76,,1252,176,0,2016-09-05T23:49:35.000Z,005B0000002F9pNIAS,75.19.234.157,,00O30000008KICbEAO
Report,20170909074674,45jEXTwXis7NZi94idxyO-,00D58000000KUZ144,00558000000oE5a,400,320,,sample416,sample416,R,26.70933333,Opportunity,S,X,00O30000008KM8T,74,0,17,126,,22621,256,0,2016-09-30T11:48:56.000Z,005B0000002F9oXIAS,34.164.70.164,,00O30000008KM8TEAW
Report,20170906063570,45dXAUhMjq4PTb58vklpG-,00D58000000KUZ145,00558000000oE5a,410.9481667,218,,sample417,sample417,S,328.7585333,Account,D,X,00O30000008KFEK,453,0,13,77,,11782,174.4,0,2016-09-29T12:00:19.000Z,005B0000002F9q6IAC,184.232.57.227,,00O30000008KFEKEA4
Report,20170921173402,45kPSQnJij4YXj55lpnaN-,00D58000000KUZ145,00558000000oE5a,622.5,498,,sample418,sample418,R,391.1624,Account,S,W,00O30000008PA7V,78,0,11,72,,4683,398.4,0,2016-09-13T23:46:01.000Z,005B0000002F9o0IAC,93.28.186.83,,00O30000008PA7VEAW
Report,20170909074675,45mGUTzSjz4JAp99kxqhZ-,00D58000000KUZ145,00558000000oE5a,205,164,,sample419,sample419,R,51.2008,Opportunity,D,W,00O30000008KL20,235,0,15,72,,13604,131.2,0,2016-09-08T14:10:11.000Z,005B0000002F9pLIAS,57.24.248.185,,00O30000008KL20EAG
Report,20170909074674,45oNSYnKvo6OMa50qxaoT-,00D58000000KUZ146,00558000000oE5a,547.5,438,,sample420,sample420,S,397.2368,Account,H,X,00O30000008KM8Y,140,0,1,122,,19321,350.4,0,2016-09-23T15:27:03.000Z,005B0000002B0DzIAK,181.180.1.58,,00O30000008KM8YEAW
Report,20170906063570,45dMOHtHgj7EQi96afqhE-,00D58000000KUZ146,00558000000oE5a,178.71925,111,,sample421,sample421,R,142.9754,Account,H,W,00O30000008KLPi,90,0,8,73,,11018,88.8,0,2016-09-08T10:41:49.000Z,005B0000002F9pYIAS,82.47.66.40,,00O30000008KLPiEAO
Report,20170921173402,45uTVPzKgi1YOg16gayoK-,00D58000000KUZ146,00558000000oE5a,555,444,,sample422,sample422,R,326.1328,Opportunity,D,X,00O30000008KOMN,436,0,20,73,,10609,355.2,0,2016-09-28T15:44:19.000Z,005B0000002F9o3IAC,171.112.254.201,,00O30000008KOMNEA4
Report,20170909074675,45sVAPmKhk3BDe11vhkaU-,00D58000000KUZ147,00558000000oE5a,558.75,447,,sample423,sample423,F,316.1482,Account,D,W,00O30000008KS30,17,0,20,123,,2948,357.6,0,2016-09-23T09:52:34.000Z,005B0000002F9o2IAC,254.126.107.3,,00O30000008KS30EAG
Report,20170906063571,45mONQjCoz5EMl61gsoeW-,00D58000000KUZ147,00558000000oE5a,410,328,,sample424,sample424,S,64.46293333,Account,H,W,00O30000008KQ75,345,0,12,74,,7322,262.4,0,2016-09-12T20:00:34.000Z,005B0000002F9pfIAC,182.187.43.213,,00O30000008KQ75EAG
Report,20170921173403,45pWKMhYcz5FHa01wdaqM-,00D58000000KUZ147,00558000000oE5a,382.5,306,,sample425,sample425,R,149.3688,Opportunity,H,X,00O30000008KRbV,456,0,4,74,,9114,244.8,0,2016-09-23T21:12:10.000Z,005B0000002F9pBIAS,189.140.66.3,,00O30000008KRbVEAW
Report,20170909074676,45tMBQxNdl5TBy33osfhI-,00D58000000KUZ148,00558000000oE5a,286.25,229,,sample426,sample426,S,139.1404,Account,S,X,00O30000008KKyD,484,0,3,124,,6439,183.2,0,2016-09-26T12:24:04.000Z,005B0000002F9o3IAC,83.230.35.57,,00O30000008KKyDEAW
Report,20170909074675,45jBJDhEfl4TZn44bjqlT-,00D58000000KUZ148,00558000000oE5a,550,440,,sample427,sample427,R,188.8773333,Account,D,X,00O30000008KS6E,58,0,10,75,,11227,352,0,2016-09-28T20:00:56.000Z,005B0000002F9oQIAS,23.25.51.19,,00O30000008KS6EEAW
Report,20170906063571,45xCKIkRfm6KYq32zkaqS-,00D58000000KUZ148,00558000000oE5a,283.75,227,,sample428,sample428,S,169.9019333,Opportunity,S,W,00O30000008KRPe,25,0,5,75,,18688,181.6,0,2016-09-07T17:45:52.000Z,005B0000002F9rBIAS,122.112.202.154,,00O30000008KRPeEAO
Report,20170921173403,45mROTaRbh5OSc85nyadY-,00D58000000KUZ149,00558000000oE5a,157.2906667,101,,sample429,sample429,F,125.8325333,Account,D,W,00O30000008KS8t,252,0,16,125,,22283,80.8,0,2016-09-26T19:53:06.000Z,005B0000002F9pXIAS,174.212.125.48,,00O30000008KS8tEAG
Report,20170909074676,45zPFRrTxq1WNg50cgopL-,00D58000000KUZ149,00558000000oE5a,503.2244167,271,,sample430,sample430,S,402.5795333,Account,D,W,00O30000008KFJU,225,0,6,76,,13783,216.8,0,2016-09-29T09:34:05.000Z,005B0000002B0DzIAK,39.105.208.2,,00O30000008KFJUEA4
Report,20170906063572,45dWBNxCdq6GOe53syfwQ-,00D58000000KUZ149,00558000000oE5a,125,100,,sample431,sample431,R,91.88666667,Opportunity,S,X,00O30000008KHoo,142,0,18,76,,3547,80,0,2016-09-19T20:40:01.000Z,005B0000002F9oSIAS,64.7.227.142,,00O30000008KHooEAG
Report,20170921173404,45cFHJjAfp0ANb26vwsiY-,00D58000000KUZ150,00558000000oE5a,615,492,,sample432,sample432,F,116.3416,Account,S,X,00O30000008KSEN,123,0,8,126,,2329,393.6,0,2016-09-26T04:23:20.000Z,005B0000002F9pWIAS,171.112.254.201,,00O30000008KSENEA4
Report,20170909074677,45sCUOvCeu2KUu51bwjgJ-,00D58000000KUZ150,00558000000oE5a,396.25,317,,sample433,sample433,R,49.21953333,Account,H,X,00O30000008KOeH,23,0,2,77,,23333,253.6,0,2016-09-16T17:54:07.000Z,005B0000002F9o9IAC,215.203.255.119,,00O30000008KOeHEAW
Report,20170909074676,45eAXQwYhw7JDw19ogeuQ-,00D58000000KUZ150,00558000000oE5a,248.8853333,128,,sample434,sample434,R,199.1082667,Opportunity,H,X,00O30000008KDyV,392,0,13,77,,21483,102.4,0,2016-09-21T20:12:51.000Z,005B0000002F9oXIAS,31.74.30.80,,00O30000008KDyVEAW
Report,20170906063572,45hGIZsHed8XGh81xptgW-,00D58000000KUZ151,00558000000oE5a,891.5445,498,,sample435,sample435,F,713.2356,Account,D,W,00O30000008KSCl,399,0,9,127,,2273,398.4,0,2016-09-22T09:04:15.000Z,005B0000002F9pBIAS,89.158.45.195,,00O30000008KSClEAO
Report,20170921173404,45nACYzLaj5BOw92sfxgW-,00D58000000KUZ151,00558000000oE5a,448.75,359,,sample436,sample436,R,54.40046667,Account,H,W,00O30000008KSBJ,129,0,9,78,,12156,287.2,0,2016-09-09T14:39:32.000Z,005B0000002F9pJIAS,77.61.187.26,,00O30000008KSBJEA4
Report,20170909074677,45iHETuPnq2RId82wezrS-,00D58000000KUZ151,00558000000oE5a,508.75,407,,sample437,sample437,R,329.8328,Opportunity,D,W,00O30000008OoN8,190,0,8,73,,14661,325.6,0,2016-09-07T12:59:23.000Z,005B0000002F9rOIAS,122.112.202.154,,00O30000008OoN8EAK
Report,20170906063573,45iBPUrXmi2DPy20ksgvB-,00D58000000KUZ152,00558000000oE5a,172.5,138,,sample438,sample438,R,134.8812,Account,D,W,00O30000008OyVY,499,0,11,73,,24872,110.4,0,2016-09-12T00:33:39.000Z,005B0000002F9q6IAC,245.57.23.167,,00O30000008OyVYEA0
Report,20170921173405,45dCYAhZwv5DWs41ifmlZ-,00D58000000KUZ152,00558000000oE5a,406.2426667,196,,sample439,sample439,S,324.9941333,Account,H,X,00O30000008OusY,244,0,12,123,,6554,156.8,0,2016-09-27T15:00:41.000Z,005B0000002F9rBIAS,58.40.38.8,,00O30000008OusYEAS
Report,20170909074678,45dJHWyJru1ZFv43wasiH-,00D58000000KUZ152,00558000000oE5a,580,464,,sample440,sample440,S,202.7370667,Opportunity,D,X,00O30000008OyUp,44,0,8,74,,9497,371.2,0,2016-09-05T09:06:39.000Z,005B0000002F9oSIAS,122.112.202.154,,00O30000008OyUpEAK
Report,20170909074677,45zSQIkCnb0ZJp82pkqsZ-,00D58000000KUZ153,00558000000oE5a,22.5,18,,sample441,sample441,F,11.3964,Account,D,X,00O30000008Ooc8,442,0,14,74,,10456,14.4,0,2016-09-26T20:13:33.000Z,005B0000002F9pYIAS,215.203.255.119,,00O30000008Ooc8EAC
