EVENT_TYPE,TIMESTAMP,REQUEST_ID,ORGANIZATION_ID,USER_ID,RUN_TIME,CPU_TIME,URI,SESSION_KEY,LOGIN_KEY,REQUEST_STATUS,DB_TOTAL_TIME,DB_BLOCKS,DB_CPU_TIME,REFERRER_URI,TIMESTAMP_DERIVED,USER_ID_DERIVED,CLIENT_IP,URI_ID_DERIVED
URI,20170823085949,45kWLIcMmo9QMc76lpgfG-,00DB0000000HbMZ,005B0000002F9pLIAS,460,368,/0033600000FfCv1AAF,sample105,sample105,F,306.6421333,12499,294.4,,2017-08-23T08:59:49.000Z,005B0000002F9pL,34.164.70.164,/0033600000FfCuyAAF
URI,20170813084351,45kNUJvNvg4EJy72uimoV-,00DB0000000HbMZ,005B0000002F9o0IAC,427.5,342,/0033600000FfCv2AAF,sample106,sample106,R,250.1616,10972,273.6,,2017-08-13T08:43:51.000Z,005B0000002F9o0,75.19.234.157,/0033600000FfCuzAAF
URI,20170821011135,45pNCPfDcq9MLi14odvhM-,00DB0000000HbMZ,005B0000002F9pxIAC,171.08,104,/0033600000FfCv3AAF,sample,sample,F,136.864,19740,83.2,,2017-08-21T01:11:35.000Z,005B0000002F9px,215.92.91.238,/0033600000FfCv0AAF
URI,20170816221611,45yAXYdRab9XJm10skoyZ-,00DB0000000HbMZ,005B0000002B0DzIAK,17.5,14,/0033600000FfCv4AAF,sample106,sample106,F,4.805733333,5149,11.2,,2017-08-16T22:16:11.000Z,005B0000002B0Dz,184.232.57.227,/0033600000FfCv1AAF
URI,20170821104946,45fKPBgWis9HMd24hsjoJ-,00DB0000000HbMZ,005B0000002F9oQIAS,182.5,146,/0033600000FfCv5AAF,sample107,sample107,R,101.6257333,10441,116.8,,2017-08-21T10:49:46.000Z,005B0000002F9oQ,182.187.43.213,/0033600000FfCv2AAF
URI,20170828162726,45eXLZnYzl0FGe92mnaxE-,00DB0000000HbMZ,005B0000002F9pBIAS,198.6183333,130,/0033600000FfCv6AAF,sample,sample,S,158.8946667,18334,104,,2017-08-28T16:27:26.000Z,005B0000002F9pB,171.112.254.201,/0033600000FfCv3AAF
URI,20170829174750,45wEDSgHui3WFb54duoqZ-,00DB0000000HbMZ,005B0000002F9p8IAC,188.75,151,/0033600000FfCv7AAF,sample107,sample107,S,64.63806667,6421,120.8,,2017-08-29T17:47:50.000Z,005B0000002F9p8,58.40.38.8,/0033600000FfCv4AAF
URI,20170827015708,45rCJKdGex9MFg36kconA-,00DB0000000HbMZ,005B0000002F9oTIAS,127.5,102,/0033600000FfCv8AAF,sample108,sample108,R,27.064,3980,81.6,,2017-08-27T01:57:08.000Z,005B0000002F9oT,179.182.39.88,/0033600000FfCv5AAF
URI,20170807064113,45sMXZiNhj3YTa49hwqgA-,00DB0000000HbMZ,005B0000002F9o3IAC,457.5,366,/0033600000FfCv9AAF,sample,sample,S,275.9396,11309,292.8,,2017-08-07T06:41:13.000Z,005B0000002F9o3,57.24.248.185,/0033600000FfCv6AAF
URI,20170805071809,45qKGDpQzp0DUh78gnahP-,00DB0000000HbMZ,005B0000002F9o4IAC,53.75,43,/0033600000FfCvAAAV,sample108,sample108,F,9.2364,3222,34.4,,2017-08-05T07:18:09.000Z,005B0000002F9o4,239.197.71.241,/0033600000FfCv7AAF
URI,20170822222601,45dTKEwPvt8KGg87fedcT-,00DB0000000HbMZ,005B0000002F9qUIAS,338.35575,267,/0033600000FfCvBAAV,sample109,sample109,F,270.6846,15207,213.6,,2017-08-22T22:26:01.000Z,005B0000002F9qU,161.175.38.129,/0033600000FfCv8AAF
URI,20170812215754,45vKVZzHul2GJv91awxjL-,00DB0000000HbMZ,005B0000002F9nzIAC,545.51075,421,/0033600000FfCvCAAV,sample,sample,F,436.4086,15549,336.8,,2017-08-12T21:57:54.000Z,005B0000002F9nz,197.101.202.108,/0033600000FfCv9AAF
URI,20170830142220,45gKGJeRmf4GCh91dqmtD-,00DB0000000HbMZ,005B0000002F9oSIAS,210.2085,138,/0033600000FfCvDAAV,sample109,sample109,S,168.1668,18279,110.4,,2017-08-30T14:22:20.000Z,005B0000002F9oS,122.112.202.154,/0033600000FfCvAAAV
URI,20161003234604,45rHDAkVmv3AMe33ukocF-,00DB0000000HbMZ,005B0000002F9oFIAS,513.75,411,/0033600000FfCvEAAV,sample110,sample110,R,318.936,11640,328.8,,2016-10-03T23:46:04.000Z,005B0000002F9oF,191.171.101.39,/0033600000FfCvBAAV
URI,20170826120836,45dADXbDsl4GAu81etcbC-,00DB0000000HbMZ,005B0000002F9pXIAS,440.3835833,323,/0033600000FfCvFAAV,sample,sample,F,352.3068667,16361,258.4,,2017-08-26T12:08:36.000Z,005B0000002F9pX,83.230.35.57,/0033600000FfCvCAAV
URI,20170822022033,45eIGEwQdg5PIh62elntP-,00DB0000000HbMZ,005B0000002B0DzIAK,118.75,95,/0033600000FfCvGAAV,sample110,sample110,S,83.62533333,13204,76,,2017-08-22T02:20:33.000Z,005B0000002B0Dz,23.25.51.19,/0033600000FfCvDAAV
URI,20161003012544,45cOLZyJmg0VLi29fqzvO-,00DB0000000HbMZ,005B0000002F9oAIAS,460,368,/0033600000FfCvHAAV,sample111,sample111,F,74.60586667,3041,294.4,,2016-10-03T01:25:44.000Z,005B0000002F9oA,82.237.173.198,/0033600000FfCvEAAV
URI,20170809002940,45bNMEbCkx0DMs80ruawS-,00DB0000000HbMZ,005B0000002F9o3IAC,766.6095,438,/0033600000FfCvIAAV,sample,sample,F,613.2876,21003,350.4,,2017-08-09T00:29:40.000Z,005B0000002F9o3,57.24.248.185,/0033600000FfCvFAAV
URI,20170828165232,45sXTIpBzd3TYj08mgovP-,00DB0000000HbMZ,005B0000002F9oZIAS,215,172,/0033600000FfCvJAAV,sample111,sample111,R,120.0904,10473,137.6,,2017-08-28T16:52:32.000Z,005B0000002F9oZ,113.255.205.116,/0033600000FfCvGAAV
URI,20170813070759,45mUFCfEze1NAh26wlzsV-,00DB0000000HbMZ,005B0000002F9oXIAS,69.24333333,40,/0033600000FfCvKAAV,sample112,sample112,S,55.39466667,20773,32,,2017-08-13T07:07:59.000Z,005B0000002F9oX,64.7.227.142,/0033600000FfCvHAAV
URI,20170819040406,45mOFKpOeu7RBh41jitfV-,00DB0000000HbMZ,005B0000002F9p8IAC,543.5126667,434,/0033600000FfCvLAAV,sample,sample,R,434.8101333,15028,347.2,,2017-08-19T04:04:06.000Z,005B0000002F9p8,136.39.111.159,/0033600000FfCvIAAV
URI,20170820030157,45zYQBnZai4ICj31gykjD-,00DB0000000HbMZ,005B0000002F9oEIAS,198.75,159,/0033600000FfCvMAAV,sample112,sample112,R,129.9242,12257,127.2,,2017-08-20T03:01:57.000Z,005B0000002F9oE,202.217.102.229,/0033600000FfCvJAAV
URI,20170808130307,45bFXDhVyz2YQf97cgneN-,00DB0000000HbMZ,005B0000002F9pMIAS,203.1225,126,/0033600000FfCvNAAV,sample113,sample113,R,162.498,19345,100.8,,2017-08-08T13:03:07.000Z,005B0000002F9pM,232.254.139.63,/0033600000FfCvKAAV
URI,20170806210522,45bVAHmEsu0QAm91bsmaN-,00DB0000000HbMZ,005B0000002B0DzIAK,218.9945,139,/0033600000FfCvOAAV,sample,sample,R,175.1956,18906,111.2,,2017-08-06T21:05:22.000Z,005B0000002B0Dz,23.25.51.19,/0033600000FfCvLAAV
URI,20170808235058,45kUJXaSaw7CHh52iopjH-,00DB0000000HbMZ,005B0000002F9oEIAS,595,476,/0033600000FfCvPAAV,sample113,sample113,,468.2253333,14755,380.8,,2017-08-08T23:50:58.000Z,005B0000002F9oE,39.124.13.13,/0033600000FfCvMAAV
URI,20170822135850,45aCFZcElo2IJh63zitwM-,00DB0000000HbMZ,005B0000002F9pxIAC,488.75,391,/0033600000FfCvQAAV,sample114,sample114,,183.8221333,7052,312.8,,2017-08-22T13:58:50.000Z,005B0000002F9px,14.239.255.151,/0033600000FfCvNAAV
URI,20170807074041,45wFSMrCdm4NYl32hwpiT-,00DB0000000HbMZ,005B0000002F9o8IAC,955.4613333,496,/0033600000FfCvRAAV,sample,sample,S,764.3690667,23116,396.8,,2017-08-07T07:40:41.000Z,005B0000002F9o8,89.83.31.40,/0033600000FfCvOAAV
URI,20170805150516,45hIZAyAhl6VJq88ewxrS-,00DB0000000HbMZ,005B0000002F9oEIAS,478.412,249,/0033600000FfCvSAAV,sample114,sample114,R,382.7296,23056,199.2,,2017-08-05T15:05:16.000Z,005B0000002F9oE,202.217.102.229,/0033600000FfCvPAAV
URI,20170829175704,45yIGTaItm8YQv23aphrX-,00DB0000000HbMZ,005B0000002F9pMIAS,532.5,426,/0033600000FfCvTAAV,sample115,sample115,F,12.9504,456,340.8,,2017-08-29T17:57:04.000Z,005B0000002F9pM,232.254.139.63,/0033600000FfCvQAAV
URI,20170829201517,45bMJEqZkp9BCd87eahdW-,00DB0000000HbMZ,005B0000002F9oZIAS,632.57,366,/0033600000FfCvUAAV,sample,sample,F,506.056,20740,292.8,,2017-08-29T20:15:17.000Z,005B0000002F9oZ,113.255.205.116,/0033600000FfCvRAAV
URI,20170807113819,45nURKsMme9UVt25zploC-,00DB0000000HbMZ,005B0000002B0DzIAK,871.37925,441,/0033600000FfCvVAAV,sample115,sample115,F,697.1034,23711,352.8,,2017-08-07T11:38:19.000Z,005B0000002B0Dz,23.25.51.19,/0033600000FfCvSAAV
URI,20170816235335,45aFLPvAgq4LTh53btnvY-,00DB0000000HbMZ,005B0000002F9oSIAS,659.5875,390,/00Q3600000BBnyHEAT,sample116,sample116,F,527.67,20295,312,,2017-08-16T23:53:35.000Z,005B0000002F9oS,122.112.202.154,/0033600000FfCvTAAV
URI,20170820200917,45jDXNpBdr0NYb25olktC-,00DB0000000HbMZ,005B0000002F9pWIAS,305,244,/00Q3600000BBnyIEAT,sample,sample,S,20.36586667,1252,195.2,,2017-08-20T20:09:17.000Z,005B0000002F9pW,174.212.125.48,/0033600000FfCvUAAV
URI,20170819083344,45yGJStZsq4YEe78vyelM-,00DB0000000HbMZ,005B0000002F9o4IAC,378.75,303,/00Q3600000BBnyJEAT,sample116,sample116,F,114.7158,5679,242.4,,2017-08-19T08:33:44.000Z,005B0000002F9o4,239.197.71.241,/0033600000FfCvVAAV
URI,20170816055613,45nFGTvXze3IVh28ghqoQ-,00DB0000000HbMZ,005B0000002B0DzIAK,151.25,121,/00Q3600000BBnyKEAT,sample117,sample117,R,52.32846667,6487,96.8,,2017-08-16T05:56:13.000Z,005B0000002B0Dz,23.25.51.19,/00Q3600000BBnyHEAT
URI,20170820051639,45hESPvYeb7EJb83cjfuO-,00DB0000000HbMZ,005B0000002F9pJIAS,138.75,111,/00Q3600000BBnyLEAT,sample,sample,S,100.8842,13633,88.8,,2017-08-20T05:16:39.000Z,005B0000002F9pJ,215.203.255.119,/00Q3600000BBnyIEAT
URI,20170828120206,45oBVLlYbq4CFf55rhjaX-,00DB0000000HbMZ,005B0000002F9pMIAS,212.4255833,121,/00Q3600000BBnyMEAT,sample117,sample117,S,169.9404667,21067,96.8,,2017-08-28T12:02:06.000Z,005B0000002F9pM,166.57.161.216,/00Q3600000BBnyJEAT
URI,20170826100531,45aYBDaCqu1ORl99rdzpZ-,00DB0000000HbMZ,005B0000002F9nzIAC,326.073,164,/00Q3600000BBnyNEAT,sample118,sample118,F,260.8584,23859,131.2,,2017-08-26T10:05:31.000Z,005B0000002F9nz,156.79.114.225,/00Q3600000BBnyKEAT
URI,20170815204704,45bNQUbKzq8YFb43xldfD-,00DB0000000HbMZ,005B0000002F9o4IAC,27.5,22,/00Q3600000BBnyOEAT,sample,sample,F,8.638666667,5890,17.6,,2017-08-15T20:47:04.000Z,005B0000002F9o4,114.16.195.165,/00Q3600000BBnyLEAT
URI,20170805182547,45fAOSwJga9PTa63bodcH-,00DB0000000HbMZ,005B0000002F9o2IAC,433.8511667,338,/00Q3600000BBnyPEAT,sample118,sample118,R,347.0809333,15403,270.4,,2017-08-05T18:25:47.000Z,005B0000002F9o2,34.3.159.189,/00Q3600000BBnyMEAT
URI,20170814110143,45hECGrUck3JVz79paxcD-,00DB0000000HbMZ,005B0000002F9o9IAC,311.25,249,/00Q3600000BBnyQEAT,sample119,sample119,F,166.3154,10019,199.2,,2017-08-14T11:01:43.000Z,005B0000002F9o9,39.105.208.2,/00Q3600000BBnyNEAT
URI,20170830161929,45mPHKiVgb4CTr60txswE-,00DB0000000HbMZ,005B0000002F9o1IAC,271.25,217,/00Q3600000BBnyREAT,sample,sample,R,141.5563333,9785,173.6,,2017-08-30T16:19:29.000Z,005B0000002F9o1,49.173.36.129,/00Q3600000BBnyOEAT
URI,20170823043614,45qZOPmUax8BNm26sbnrF-,00DB0000000HbMZ,005B0000002F9o1IAC,607.5,486,/00Q3600000BBnySEAT,sample119,sample119,,66.096,2040,388.8,,2017-08-23T04:36:14.000Z,005B0000002F9o1,66.43.188.86,/00Q3600000BBnyPEAT
URI,20170806070122,45jJSCzDlg9XAe38lmokE-,00DB0000000HbMZ,005B0000002F9oFIAS,342.5,274,/00Q3600000BBnyTEAT,sample120,sample120,S,58.01493333,3176,219.2,,2017-08-06T07:01:22.000Z,005B0000002F9oF,113.155.207.220,/00Q3600000BBnyQEAT
URI,20170828014846,45eTNGmTcn5CFk32xieaP-,00DB0000000HbMZ,005B0000002F9oZIAS,291.25,233,/00Q3600000BBnyUEAT,sample,sample,F,205.8011333,13249,186.4,,2017-08-28T01:48:46.000Z,005B0000002F9oZ,110.40.15.18,/00Q3600000BBnyREAT
URI,20170822133531,45vRIOwOyf1KOv23drhxB-,00DB0000000HbMZ,005B0000002F9rNIAS,250.66275,141,/00Q3600000BBnyVEAT,sample120,sample120,F,200.5302,21333,112.8,,2017-08-22T13:35:31.000Z,005B0000002F9rN,174.84.112.226,/00Q3600000BBnySEAT
URI,20170806070810,45vBRFpCzd2BLe29btraF-,00DB0000000HbMZ,005B0000002F9oSIAS,328.3388333,169,/00Q3600000BBnyWEAT,sample121,sample121,F,262.6710667,23314,135.2,,2017-08-06T07:08:10.000Z,005B0000002F9oS,11.103.255.194,/00Q3600000BBnyTEAT
URI,20170814134334,45dIJCtXvh9AXl71ejozQ-,00DB0000000HbMZ,005B0000002F9o6IAC,184.42025,119,/00Q3600000BBnyXEAT,sample,sample,F,147.5362,18597,95.2,,2017-08-14T13:43:34.000Z,005B0000002F9o6,156.226.6.98,/00Q3600000BBnyUEAT
URI,20170807013117,45lFOHoAcd6OQn52dgysS-,00DB0000000HbMZ,005B0000002F9pXIAS,172.5,138,/00Q3600000BBnyYEAT,sample121,sample121,S,6.5136,708,110.4,,2017-08-07T01:31:17.000Z,005B0000002F9pX,48.158.65.136,/00Q3600000BBnyVEAT
URI,20161003123511,45cJNFmRch1SQs08bjiyB-,00DB0000000HbMZ,005B0000002F9pYIAS,102.5,82,/00Q3600000BBnyZEAT,sample122,sample122,,57.72253333,10559,65.6,,2016-10-03T12:35:11.000Z,005B0000002F9pY,245.57.23.167,/00Q3600000BBnyWEAT
URI,20170821094818,45mQUZgCnc0FDa01iknuS-,00DB0000000HbMZ,005B0000002F9o8IAC,320.6945,177,/00Q3600000BBnyaEAD,sample,sample,S,256.5556,21742,141.6,,2017-08-21T09:48:18.000Z,005B0000002F9o8,19.86.62.216,/00Q3600000BBnyXEAT
URI,20170812003823,45zVCZiZxg7NYw85fpmxC-,00DB0000000HbMZ,005B0000002F9nyIAC,311.1075,198,/00Q3600000BBnybEAD,sample122,sample122,S,248.886,18855,158.4,,2017-08-12T00:38:23.000Z,005B0000002F9ny,254.140.202.60,/00Q3600000BBnyYEAT
URI,20170830002112,45dDMEkBxw8XPx13jacnY-,00DB0000000HbMZ,005B0000002F9pBIAS,331.4328333,247,/00Q3600000BBnycEAD,sample123,sample123,R,265.1462667,16102,197.6,,2017-08-30T00:21:12.000Z,005B0000002F9pB,54.145.78.232,/00Q3600000BBnyZEAT
URI,20170822003041,45qYRVqInm9EUm22cykxD-,00DB0000000HbMZ,005B0000002F9pWIAS,789.2916667,500,/00636000007oK7HAAU,sample,sample,F,631.4333333,18943,400,,2017-08-22T00:30:41.000Z,005B0000002F9pW,174.212.125.48,/00Q3600000BBnyaEAD
URI,20170820232249,45lSBOnIdv3FVn46yabvR-,00DB0000000HbMZ,005B0000002F9oTIAS,203.75,163,/00636000007oK7IAAU,sample123,sample123,R,45.75953333,4211,130.4,,2017-08-20T23:22:49.000Z,005B0000002F9oT,74.142.113.238,/00Q3600000BBnybEAD
URI,20161003101108,45wWIDcQhx7MGm78isgvT-,00DB0000000HbMZ,005B0000002F9o3IAC,304.3553333,154,/00636000007oK7JAAU,sample124,sample124,,243.4842667,23716,123.2,,2016-10-03T10:11:08.000Z,005B0000002F9o3,57.24.248.185,/00Q3600000BBnycEAD
URI,20170821004434,45gZWVdPhj1MLc66niryH-,00DB0000000HbMZ,005B0000002F9pfIAC,447.5,358,/00636000007oK7KAAU,sample,sample,F,237.2108,9939,286.4,,2017-08-21T00:44:34.000Z,005B0000002F9pf,82.47.66.40,/00636000007oK7HAAU
URI,20170806071359,45xKVEaUnm0JSk58fuoqB-,00DB0000000HbMZ,005B0000002F9oSIAS,393.75,315,/00636000007oK7LAAU,sample124,sample124,R,216.258,10298,252,,2017-08-06T07:13:59.000Z,005B0000002F9oS,11.103.255.194,/00636000007oK7IAAU
URI,20170814051736,45zKNSvOdx3HJn65emqfU-,00DB0000000HbMZ,005B0000002F9oSIAS,370,296,/00636000007oK7MAAU,sample125,sample125,R,189.7952,9618,236.8,,2017-08-14T05:17:36.000Z,005B0000002F9oS,122.112.202.154,/00636000007oK7JAAU
URI,20170829081243,45mKBWdPuk3IKb74preoW-,00DB0000000HbMZ,005B0000002B0DzIAK,21.2135,14,/00636000007oK7NAAU,sample,sample,S,16.9708,18183,11.2,,2017-08-29T08:12:43.000Z,005B0000002B0Dz,184.232.57.227,/00636000007oK7KAAU
URI,20170829022248,45fAIRiCym4AHl09ecjwK-,00DB0000000HbMZ,005B0000002F9o2IAC,618.8868333,466,/00636000007oK7OAAU,sample125,sample125,,495.1094667,15937,372.8,,2017-08-29T02:22:48.000Z,005B0000002F9o2,34.3.159.189,/00636000007oK7LAAU
URI,20170822004116,45iSHCuXrc1WEt49ymahB-,00DB0000000HbMZ,005B0000002F9p8IAC,602.5,482,/00636000007oK7PAAU,sample126,sample126,R,354.9448,11046,385.6,,2017-08-22T00:41:16.000Z,005B0000002F9p8,136.39.111.159,/00636000007oK7MAAU
URI,20161003215914,45eBNXvXac6NRd29vkecT-,00DB0000000HbMZ,005B0000002F9pBIAS,584.1765,387,/00636000007oK7QAAU,sample,sample,,467.3412,18114,309.6,,2016-10-03T21:59:14.000Z,005B0000002F9pB,54.145.78.232,/00636000007oK7NAAU
URI,20170807065245,45cPUHyUiz8NEc49kdiwB-,00DB0000000HbMZ,005B0000002F9oSIAS,122.5,98,/00636000007oK7RAAU,sample126,sample126,R,53.3316,8163,78.4,,2017-08-07T06:52:45.000Z,005B0000002F9oS,122.112.202.154,/00636000007oK7OAAU
URI,20161003162244,45oBQYpXyo3GOm57djlxY-,00DB0000000HbMZ,005B0000002F9o9IAC,347.5,278,/00636000007oK7SAAU,sample127,sample127,R,116.3337333,6277,222.4,,2016-10-03T16:22:44.000Z,005B0000002F9o9,26.55.149.100,/00636000007oK7PAAU
URI,20170819183516,45ySOBkSlg8PCf73bfsoR-,00DB0000000HbMZ,005B0000002B0DzIAK,80,64,/00636000007oK7TAAU,sample,sample,R,13.66186667,3202,51.2,,2017-08-19T18:35:16.000Z,005B0000002B0Dz,184.232.57.227,/00636000007oK7QAAU
URI,20170809024456,45hNUMeRey5DIb31sfhkZ-,00DB0000000HbMZ,005B0000002F9rBIAS,165,132,/00636000007oK7UAAU,sample127,sample127,F,55.7832,6339,105.6,,2017-08-09T02:44:56.000Z,005B0000002F9rB,77.61.187.26,/00636000007oK7RAAU
URI,20170823063446,45hUFEeUit6EHw41cgidP-,00DB0000000HbMZ,005B0000002F9nzIAC,366.25,293,/00636000007oK7VAAU,sample128,sample128,R,170.7604,8742,234.4,,2017-08-23T06:34:46.000Z,005B0000002F9nz,197.101.202.108,/00636000007oK7SAAU
URI,20170827150930,45aGVWuJsw8AYz01osvdR-,00DB0000000HbMZ,005B0000002F9obIAC,521.136,352,/00636000007oK7WAAU,sample,sample,R,416.9088,17766,281.6,,2017-08-27T15:09:30.000Z,005B0000002F9ob,218.158.87.74,/00636000007oK7TAAU
URI,20170820012557,45qXMCuBfa7RBc04oqwxJ-,00DB0000000HbMZ,005B0000002F9pBIAS,242.5,194,/00636000007oK7XAAU,sample128,sample128,,164.2274667,12698,155.2,,2017-08-20T01:25:57.000Z,005B0000002F9pB,171.112.254.201,/00636000007oK7UAAU
URI,20170829081527,45iPMHaNzo0GNm97jkcvA-,00DB0000000HbMZ,005B0000002F9qUIAS,327.5,262,/00636000007oK7YAAU,sample129,sample129,R,220.9009333,12647,209.6,,2017-08-29T08:15:27.000Z,005B0000002F9qU,146.186.191.219,/00636000007oK7VAAU
URI,20170814154111,45pHFJmMgd0QUc20otxsK-,00DB0000000HbMZ,005B0000002F9oZIAS,186.25,149,/00636000007oK7ZAAU,sample,sample,R,101.5087333,10219,119.2,,2017-08-14T15:41:11.000Z,005B0000002F9oZ,110.40.15.18,/00636000007oK7WAAU
URI,20170822053824,45tROYkYwc8LBc85yholE-,00DB0000000HbMZ,005B0000002F9obIAC,257.1665833,133,/00636000007oK7aAAE,sample129,sample129,S,205.7332667,23203,106.4,,2017-08-22T05:38:24.000Z,005B0000002F9ob,190.148.80.54,/00636000007oK7XAAU
URI,20170826225751,45bVMRuNvw2IUg95pgkxN-,00DB0000000HbMZ,005B0000002F9obIAC,52.5,42,/00636000007oK7bAAE,sample130,sample130,S,35.448,12660,33.6,,2017-08-26T22:57:51.000Z,005B0000002F9ob,218.158.87.74,/00636000007oK7YAAU
URI,20170823030051,45mNUDcKla1IGz42tdseP-,00DB0000000HbMZ,005B0000002F9o3IAC,921.9041667,485,/00636000007oK7cAAE,sample,sample,S,737.5233333,22810,388,,2017-08-23T03:00:51.000Z,005B0000002F9o3,254.126.107.3,/00636000007oK7ZAAU
URI,20161003202828,45rSDXsYvc1HLp69uzwiI-,00DB0000000HbMZ,005B0000002F9o8IAC,388.75,311,/00636000007oK7dAAE,sample130,sample130,S,23.92626667,1154,248.8,,2016-10-03T20:28:28.000Z,005B0000002F9o8,19.86.62.216,/00636000007oK7aAAE
URI,20170809190656,45jPGSqZpd6VEb97nkcqP-,00DB0000000HbMZ,005B0000002F9pWIAS,848.1604167,443,/00636000007oK7eAAE,sample131,sample131,S,678.5283333,22975,354.4,,2017-08-09T19:06:56.000Z,005B0000002F9pW,92.156.23.223,/00636000007oK7bAAE
URI,20170830033329,45tTZJcHuy9JSc96ghdaT-,00DB0000000HbMZ,005B0000002F9o9IAC,142.5,114,/00636000007oK7fAAE,sample,sample,S,80.332,10570,91.2,,2017-08-30T03:33:29.000Z,005B0000002F9o9,26.55.149.100,/00636000007oK7cAAE
URI,20170815183920,45xZAFyCml6SWt77pelgM-,00DB0000000HbMZ,005B0000002F9pXIAS,521.755,349,/00636000007oK7gAAE,sample131,sample131,F,417.404,17940,279.2,,2017-08-15T18:39:20.000Z,005B0000002F9pX,83.230.35.57,/00636000007oK7dAAE
URI,20170830202939,45iXKUgCvc0DYe97etbyO-,00DB0000000HbMZ,005B0000002F9o4IAC,553.75,443,/00636000007oK7hAAE,sample132,sample132,S,221.8544,7512,354.4,,2017-08-30T20:29:39.000Z,005B0000002F9o4,239.197.71.241,/00636000007oK7eAAE
URI,20170808195101,45rLFNzVxw0OGi03hstgC-,00DB0000000HbMZ,005B0000002F9oQIAS,338.3936667,233,/00636000007oK7iAAE,sample,sample,R,270.7149333,17428,186.4,,2017-08-08T19:51:01.000Z,005B0000002F9oQ,23.10.236.110,/00636000007oK7fAAE
URI,20170822152454,45gHADzMhv3XHd31zuohT-,00DB0000000HbMZ,005B0000002F9o1IAC,563.75,451,/00636000007oK7jAAE,sample132,sample132,R,83.9762,2793,360.8,,2017-08-22T15:24:54.000Z,005B0000002F9o1,49.173.36.129,/00636000007oK7gAAE
URI,20170813183049,45uCFIfUar7FMy35iavxY-,00DB0000000HbMZ,005B0000002F9o8IAC,372.5,298,/00636000007oK7kAAE,sample133,sample133,S,34.9852,1761,238.4,,2017-08-13T18:30:49.000Z,005B0000002F9o8,89.83.31.40,/00636000007oK7hAAE
URI,20170813054915,45sTVJcTyf9KRq37xvzdO-,00DB0000000HbMZ,005B0000002F9o3IAC,231.25,185,/00636000007oK7lAAE,sample,sample,F,58.41066667,4736,148,,2017-08-13T05:49:15.000Z,005B0000002F9o3,254.126.107.3,/00636000007oK7iAAE
URI,20170807024457,45aVOIxFif8FWl88qflvS-,00DB0000000HbMZ,005B0000002F9oZIAS,56.25,45,/a083600000BX3RyAAL,sample133,sample133,R,15.99,5330,36,,2017-08-07T02:44:57.000Z,005B0000002F9oZ,110.40.15.18,/00636000007oK7jAAE
URI,20170819185923,45uDFLlBgp2CEt61nmjqC-,00DB0000000HbMZ,005B0000002F9pxIAC,386.25,309,/a083600000BX3RzAAL,sample134,sample134,F,271.1578,13163,247.2,,2017-08-19T18:59:23.000Z,005B0000002F9px,14.239.255.151,/00636000007oK7kAAE
URI,20170816062249,45dJLWeNcb2JGf25eqrfB-,00DB0000000HbMZ,005B0000002F9o8IAC,562.42875,417,/a083600000BX3S0AAL,sample,sample,F,449.943,16185,333.6,,2017-08-16T06:22:49.000Z,005B0000002F9o8,19.86.62.216,/00636000007oK7lAAE
URI,20170830061732,45fOMLqBkd8MAl41cfbaU-,00DB0000000HbMZ,005B0000002F9pLIAS,275,220,/a083600000BX3S1AAL,sample134,sample134,R,189.772,12939,176,,2017-08-30T06:17:32.000Z,005B0000002F9pL,34.164.70.164,/a083600000BX3RyAAL
URI,20170827200848,45iYUZxYac1JBy46qtniV-,00DB0000000HbMZ,005B0000002F9nzIAC,268.75,215,/a083600000BX3S2AAL,sample135,sample135,F,58.29366667,4067,172,,2017-08-27T20:08:48.000Z,005B0000002F9nz,197.101.202.108,/a083600000BX3RzAAL
URI,20170826063226,45gVMHtBgw9AWr37hmwuD-,00DB0000000HbMZ,005B0000002F9nzIAC,613.75,491,/a083600000BX3S3AAL,sample,sample,F,290.0173333,8860,392.8,,2017-08-26T06:32:26.000Z,005B0000002F9nz,197.101.202.108,/a083600000BX3S0AAL
URI,20170815075854,45gWUVxVkg4PVw65myrvR-,00DB0000000HbMZ,005B0000002F9pLIAS,779.941,411,/a083600000BX3S4AAL,sample135,sample135,R,623.9528,22772,328.8,,2017-08-15T07:58:54.000Z,005B0000002F9pL,221.172.68.31,/a083600000BX3S1AAL
URI,20170830082807,45rCWMuQyn3LTd63rcshS-,00DB0000000HbMZ,005B0000002F9o9IAC,97.5,78,/a083600000BX3S5AAL,sample136,sample136,S,48.984,9420,62.4,,2017-08-30T08:28:07.000Z,005B0000002F9o9,26.55.149.100,/a083600000BX3S2AAL
URI,20170819214446,45cDKBoKqz0MBo52ktefA-,00DB0000000HbMZ,005B0000002F9pMIAS,411.25,329,/a083600000BX3S6AAL,sample,sample,S,61.56686667,2807,263.2,,2017-08-19T21:44:46.000Z,005B0000002F9pM,166.57.161.216,/a083600000BX3S3AAL
URI,20170827134852,45aLWGfGkw0MYr09jlbhL-,00DB0000000HbMZ,005B0000002F9rOIAS,220,176,/a083600000BX3S7AAL,sample136,sample136,,88.0704,7506,140.8,,2017-08-27T13:48:52.000Z,005B0000002F9rO,98.11.196.107,/a083600000BX3S4AAL
